price_id,price_type,product_code,category_tag,price,price_per,currency,date,location_id,proof_id,proof_type,country,city,qc_price_positive,qc_currency_present,qc_date_present,qc_date_not_future,qc_date_valid,qc_proof_present,qc_proof_visual,qc_product_identity,qc_core_eligible
94443,PRODUCT,8801068091298,,1.950,,EUR,2024-04-13,2147,28392,PRICE_TAG,Lietuva,Marijampolė,True,True,True,True,True,True,True,True,True
94452,PRODUCT,3033491279294,,1.750,,EUR,2025-04-03,2224,28400,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
96239,PRODUCT,3033491279294,,2.100,,EUR,2025-04-13,2217,28957,RECEIPT,France,Clichy,True,True,True,True,True,True,False,True,True
97149,PRODUCT,3023260027607,,3.420,,EUR,2022-11-03,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
97568,PRODUCT,3240931548135,,3.490,,EUR,2023-04-13,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
97585,PRODUCT,3240931548135,,3.490,,EUR,2023-04-24,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
97895,PRODUCT,3240931548135,,3.420,,EUR,2023-09-12,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98002,PRODUCT,3240931548135,,3.390,,EUR,2023-10-26,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98092,PRODUCT,3240931548135,,3.390,,EUR,2023-11-23,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98179,PRODUCT,3240931548135,,3.420,,EUR,2023-12-29,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98303,PRODUCT,3240931548135,,3.390,,EUR,2024-01-27,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98485,PRODUCT,3240931548135,,3.330,,EUR,2024-04-15,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98643,PRODUCT,3240931548135,,3.150,,EUR,2024-05-30,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98718,PRODUCT,3240931548135,,3.130,,EUR,2024-06-20,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
98985,PRODUCT,3240931548135,,3.190,,EUR,2024-08-30,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99142,PRODUCT,3240931548135,,3.100,,EUR,2024-10-16,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99224,PRODUCT,3240931548135,,3.130,,EUR,2024-11-16,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99299,PRODUCT,3240931548135,,3.130,,EUR,2024-12-05,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99438,PRODUCT,3240931548135,,2.970,,EUR,2025-01-11,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99533,PRODUCT,3240931548135,,3.070,,EUR,2025-01-28,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99593,PRODUCT,3240931548135,,3.080,,EUR,2025-02-11,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99641,PRODUCT,3240931548135,,3.080,,EUR,2025-02-22,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99728,PRODUCT,3240931548135,,2.930,,EUR,2025-03-18,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
99829,PRODUCT,3240931548135,,2.930,,EUR,2025-04-14,2738,29095,GDPR_REQUEST,France,Lunel,True,True,True,True,True,True,False,True,True
100199,PRODUCT,3222471055113,,1.230,,EUR,2025-02-05,131,21379,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,True,True,True
102923,PRODUCT,3760020507916,,3.390,,EUR,2025-05-03,3,30330,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
104090,PRODUCT,3165959213028,,2.850,,EUR,2025-05-07,2740,30467,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
113912,PRODUCT,3033491279294,,2.450,,EUR,2025-05-16,1831,32589,RECEIPT,France,Clichy,True,True,True,True,True,True,True,True,True
113956,PRODUCT,8719200265578,,2.990,,GBP,2025-05-16,364,32593,RECEIPT,United Kingdom,Hartlepool,True,True,True,True,True,True,False,True,True
113959,PRODUCT,8719200265578,,3.250,,GBP,2025-05-16,342,32590,RECEIPT,United Kingdom,Hartlepool,True,True,True,True,True,True,True,True,True
115858,PRODUCT,3019089042228,,1.840,,EUR,2025-05-20,171,32938,PRICE_TAG,France,Échirolles,True,True,True,True,True,True,False,True,True
116485,PRODUCT,3256224255017,,1.760,,EUR,2025-05-20,992,33203,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
117486,PRODUCT,3770018078151,,2.330,,EUR,2025-05-23,2965,33476,RECEIPT,France,Les Abrets,True,True,True,True,True,True,False,True,True
118542,PRODUCT,3560070283484,,1.250,,EUR,2025-06-01,40,33959,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
119595,PRODUCT,3560070283484,,1.250,,EUR,2025-06-06,40,34353,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
121130,PRODUCT,3456300014556,,3.050,,EUR,2025-06-16,3,35262,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
121158,PRODUCT,3760020507916,,3.390,,EUR,2025-06-16,3,35263,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
122034,PRODUCT,3412290023909,,179.000,,THB,2025-06-08,3175,35591,PRICE_TAG,ประเทศไทย,กรุงเทพมหานคร,True,True,True,True,True,True,False,True,True
122184,PRODUCT,3302740047312,,3.150,,EUR,2025-06-23,2999,35645,PRICE_TAG,France,Vandœuvre-lès-Nancy,True,True,True,True,True,True,False,True,True
122355,PRODUCT,3560070206469,,3.410,,EUR,2025-06-24,1471,35724,PRICE_TAG,France,Baie-Mahault,True,True,True,True,True,True,False,True,True
123683,PRODUCT,3760020507916,,3.350,,EUR,2025-07-04,345,36546,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
123745,PRODUCT,3560070283484,,1.250,,EUR,2025-07-04,40,36561,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
124568,PRODUCT,3560071266721,,1.690,,EUR,2025-07-07,3356,36905,RECEIPT,France,Le Havre,True,True,True,True,True,True,False,True,True
128371,PRODUCT,3560070283484,,1.250,,EUR,2025-07-26,40,38915,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
129026,PRODUCT,2000000152949,,10.000,,AFN,2025-07-28,3514,39163,PRICE_TAG,افغانستان,کابل,True,True,True,True,True,True,True,True,True
129641,PRODUCT,3560070283484,,1.250,,EUR,2025-07-31,40,39647,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
130332,PRODUCT,3560070283484,,1.250,,EUR,2025-08-04,40,40153,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True
130883,PRODUCT,3019089042228,,2.590,,EUR,2025-08-07,3610,40423,PRICE_TAG,France,Nancy,True,True,True,True,True,True,False,True,True
131242,PRODUCT,8002470031937,,5.990,,EUR,2023-11-04,520,40781,RECEIPT,Deutschland,Fellbach,True,True,True,True,True,True,False,True,True
131456,PRODUCT,3038359004544,,1.150,,EUR,2025-08-11,47,40974,RECEIPT,France,Vincennes,True,True,True,True,True,True,False,True,True
136439,PRODUCT,3500390010247,,17.850,,EUR,2025-09-01,1,46966,RECEIPT,France,Grenoble,True,True,True,True,True,True,False,True,True
136973,PRODUCT,3038359004544,,1.150,,EUR,2025-09-05,47,47465,RECEIPT,France,Vincennes,True,True,True,True,True,True,False,True,True
137193,PRODUCT,3019089042228,,2.190,,EUR,2025-09-08,3269,47677,PRICE_TAG,France,Jarville-la-Malgrange,True,True,True,True,True,True,False,True,True
140661,PRODUCT,0021130494859,,2.990,,USD,2025-09-22,3998,48873,PRICE_TAG,United States,Mountain View,True,True,True,True,True,True,True,True,True
140811,PRODUCT,3760020507916,,3.390,,EUR,2025-09-25,3,49073,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
141190,PRODUCT,0021130494859,,2.990,,USD,2025-09-22,3998,48834,PRICE_TAG,United States,Mountain View,True,True,True,True,True,True,False,True,True
147185,PRODUCT,0796252300295,,6.990,,USD,2025-10-06,4120,51285,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
147347,PRODUCT,3033491451652,,2.430,,EUR,2025-07-28,4214,51293,RECEIPT,,,True,True,True,True,True,True,False,True,True
147494,PRODUCT,3760020507916,,3.450,,EUR,2025-10-07,1185,51323,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True
147738,PRODUCT,3033491451652,,2.430,,EUR,2025-09-26,1846,51362,RECEIPT,France,Perpignan,True,True,True,True,True,True,False,True,True
149460,PRODUCT,0796252300295,,6.990,,USD,2025-10-11,4120,51696,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
149833,PRODUCT,3019089042228,,2.180,,EUR,2025-10-11,1660,51837,PRICE_TAG,France,Lamure-sur-Azergues,True,True,True,True,True,True,False,True,True
153179,PRODUCT,0796252300295,,6.990,,USD,2025-10-20,4120,52675,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
154427,PRODUCT,0796252300295,,6.990,,USD,2025-10-25,4120,53233,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
156383,PRODUCT,3038359004544,,0.960,,EUR,2025-10-30,3200,53947,PRICE_TAG,France,Vandœuvre-lès-Nancy,True,True,True,True,True,True,True,True,True
156884,PRODUCT,3760020507916,,2.650,,EUR,2025-11-01,4409,54802,RECEIPT,France,Port,True,True,True,True,True,True,False,True,True
156893,PRODUCT,3760020507916,,2.650,,EUR,2025-11-01,4409,54819,PRICE_TAG,France,Port,True,True,True,True,True,True,False,True,True
158143,PRODUCT,0796252300295,,6.990,,USD,2025-11-04,4120,55267,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
159780,PRODUCT,3456300014556,,2.450,,EUR,2025-11-01,4409,54819,PRICE_TAG,France,Port,True,True,True,True,True,True,False,True,True
160349,PRODUCT,00204682,,7.990,,USD,2025-11-09,3999,56081,PRICE_TAG,United States,Mountain View,True,True,True,True,True,True,True,True,True
160651,PRODUCT,0796252300295,,6.990,,USD,2025-11-09,4065,56121,RECEIPT,United States,Sunnyvale,True,True,True,True,True,True,False,True,True
161672,PRODUCT,4061464487482,,3.490,,EUR,2025-10-31,468,56325,PRICE_TAG,Deutschland,,True,True,True,True,True,True,False,True,True
163122,PRODUCT,0048500205723,,4.990,,USD,2025-11-12,3998,56630,PRICE_TAG,United States,Mountain View,True,True,True,True,True,True,True,True,True
164352,PRODUCT,0796252300295,,6.990,,USD,2025-11-16,4532,57078,RECEIPT,United States of America,Fremont,True,True,True,True,True,True,False,True,True
164391,PRODUCT,3456300014556,,2.550,,EUR,2025-11-16,2015,57203,PRICE_TAG,France,Saint-Martin-d'Hères,True,True,True,True,True,True,False,True,True
164627,PRODUCT,3266140053581,,22.320,,EUR,2025-11-16,2015,57201,PRICE_TAG,France,Saint-Martin-d'Hères,True,True,True,True,True,True,False,True,True
164879,PRODUCT,3760020507916,,2.690,,EUR,2025-11-16,2015,57203,PRICE_TAG,France,Saint-Martin-d'Hères,True,True,True,True,True,True,False,True,True
164995,PRODUCT,3183811008117,,4.500,,EUR,2025-11-14,49,56810,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
167227,PRODUCT,3456300014556,,2.500,,EUR,2025-11-24,2552,58177,PRICE_TAG,France,Fontaine,True,True,True,True,True,True,False,True,True
167237,PRODUCT,3760020507916,,2.150,,EUR,2025-11-24,2552,58178,PRICE_TAG,France,Fontaine,True,True,True,True,True,True,False,True,True
167341,PRODUCT,3220035229611,,3.060,,EUR,2025-11-24,4621,58227,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True
167861,PRODUCT,3033491350795,,1.650,,EUR,2025-11-27,3,58441,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
167876,PRODUCT,3033491350795,,1.650,,EUR,2025-11-27,3,58445,RECEIPT,France,Grenoble,True,True,True,True,True,True,False,True,True
168185,PRODUCT,0796252300295,,6.990,,USD,2025-11-28,4120,58525,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
169381,PRODUCT,3456300014556,,3.520,,EUR,2025-12-03,1,59002,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
169384,PRODUCT,3760020507916,,3.240,,EUR,2025-12-03,1,59002,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
169545,PRODUCT,3033491350795,,1.650,,EUR,2025-12-04,3,59066,RECEIPT,France,Grenoble,True,True,True,True,True,True,False,True,True
170409,PRODUCT,8000500391228,,3.470,,EUR,2025-12-07,3,59375,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
172023,PRODUCT,0796252300295,,6.990,,USD,2025-12-12,4120,60297,RECEIPT,United States,Mountain View,True,True,True,True,True,True,False,True,True
172963,PRODUCT,3038359004544,,0.990,,EUR,2025-12-15,34,60617,RECEIPT,France,Bresson,True,True,True,True,True,True,False,True,True
173675,PRODUCT,3033491451652,,2.390,,EUR,2025-12-17,1846,60947,RECEIPT,France,Perpignan,True,True,True,True,True,True,False,True,True
174384,PRODUCT,0021500042178,,2.990,,USD,2025-10-19,3998,60982,PRICE_TAG,United States,Mountain View,True,True,True,True,True,True,True,True,True
174999,PRODUCT,3760090370571,,7.990,,EUR,2025-12-23,20,61364,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
175428,PRODUCT,0796252300295,,6.990,,USD,2025-12-26,4065,61555,RECEIPT,United States,Sunnyvale,True,True,True,True,True,True,False,True,True
176865,PRODUCT,3423182102411,,4.550,,EUR,2025-12-31,1,61962,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True
176906,PRODUCT,3456300014556,,3.720,,EUR,2025-12-31,1,61962,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True
176987,PRODUCT,3500390010247,,18.030,,EUR,2025-12-31,1,61962,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True
177233,PRODUCT,3760020507916,,3.570,,EUR,2025-12-31,1,61962,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True
177858,PRODUCT,3038353911909,,2.510,,EUR,2025-09-17,4832,61960,SHOP_IMPORT,France,Metz,True,True,True,True,True,True,False,True,True
178425,PRODUCT,3580281710067,,1.460,,EUR,2025-09-17,4832,61960,SHOP_IMPORT,France,Metz,True,True,True,True,True,True,False,True,True
184426,PRODUCT,0034500420686,,1.990,,USD,2026-01-11,4805,63166,RECEIPT,United States,Huntington Station,True,True,True,True,True,True,False,True,True
185695,PRODUCT,8000500391228,,3.990,,EUR,2026-01-17,2977,63660,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
188045,PRODUCT,3023260027607,,4.090,,EUR,2026-01-23,4587,64442,RECEIPT,France,Vannes,True,True,True,True,True,True,False,True,True
188372,PRODUCT,3033491350795,,2.300,,EUR,2026-01-23,1948,64580,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
189113,PRODUCT,0796252300295,,6.990,,USD,2026-01-23,4065,64833,RECEIPT,United States,Sunnyvale,True,True,True,True,True,True,False,True,True
189988,PRODUCT,3045320517699,,2.560,,EUR,2026-01-24,5015,65159,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
191567,PRODUCT,3270190023524,,2.550,,EUR,2026-01-25,2727,65701,PRICE_TAG,France,Saint-Ouen-sur-Seine,True,True,True,True,True,True,True,True,True
192654,PRODUCT,3045320517699,,3.750,,EUR,2026-01-27,1831,66550,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
192660,PRODUCT,3297760097969,,2.550,,EUR,2026-01-27,1831,66546,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
193761,PRODUCT,3250390564843,,2.060,,EUR,2026-01-29,10,67176,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,True,True,True
194612,PRODUCT,3240931548135,,2.830,,EUR,2026-01-30,1920,67635,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
194671,PRODUCT,3280220908073,,1.420,,EUR,2026-01-30,1920,67501,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
195628,PRODUCT,3450970173834,,2.170,,EUR,2026-01-31,1920,68369,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
196246,PRODUCT,3019089042228,,2.500,,EUR,2026-01-31,3,68595,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
196475,PRODUCT,3770014111777,,2.450,,EUR,2026-01-31,2217,68675,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
197031,PRODUCT,3033491279294,,2.050,,EUR,2026-02-01,2217,68797,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
197210,PRODUCT,5000112611878,,1.770,,EUR,2026-02-01,2217,68950,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
197339,PRODUCT,3770014111777,,2.450,,EUR,2026-02-01,2217,68877,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
197407,PRODUCT,3250390564843,,2.350,,EUR,2026-02-01,2217,69019,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
197865,PRODUCT,5000112611878,,2.260,,EUR,2026-02-01,3995,69461,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
198341,PRODUCT,5000112611878,,2.090,,EUR,2026-02-02,5015,69711,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
198359,PRODUCT,3297760097969,,2.000,,EUR,2026-02-02,5015,69618,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
198632,PRODUCT,8000500391228,,3.470,,EUR,2026-02-02,3,69871,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
198692,PRODUCT,3760020507916,,3.390,,EUR,2026-02-02,3,69906,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True
199402,PRODUCT,3770018078151,,3.590,,EUR,2026-02-03,3877,70500,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
199431,PRODUCT,5000112611878,,1.750,,EUR,2026-02-03,3877,70462,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
199870,PRODUCT,8000500391228,,3.250,,EUR,2026-02-03,3877,70351,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
201033,PRODUCT,3033491279294,,1.700,,EUR,2026-02-04,1920,71886,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
201123,PRODUCT,8000500391228,,2.760,,EUR,2026-02-04,1920,71767,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
201258,PRODUCT,5000112611878,,1.680,,EUR,2026-02-04,1920,71365,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
201438,PRODUCT,3045320517699,,2.250,,EUR,2026-02-04,1920,71912,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
201997,PRODUCT,3770018078151,,3.750,,EUR,2026-02-04,2812,72115,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
202083,PRODUCT,3045320517699,,2.930,,EUR,2026-02-04,2812,72214,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
202253,PRODUCT,3760020507916,,3.390,,EUR,2026-02-04,3,72283,RECEIPT,France,Grenoble,True,True,True,True,True,True,False,True,True
203256,PRODUCT,5000112611878,,1.680,,EUR,2026-02-05,57,72450,PRICE_TAG,France,Levallois-Perret,True,True,True,True,True,True,False,True,True
203578,PRODUCT,3033491350795,,1.840,,EUR,2026-02-05,2577,73224,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
204180,PRODUCT,3770018078151,,3.390,,EUR,2026-02-06,3449,73534,RECEIPT,France,Montreuil,True,True,True,True,True,True,False,True,True
205213,PRODUCT,3038359004544,,1.020,,EUR,2026-02-07,1920,74675,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
205653,PRODUCT,8000500391228,,2.780,,EUR,2026-02-07,1920,74508,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
205829,PRODUCT,3450970173834,,2.140,,EUR,2026-02-07,1920,74094,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
206074,PRODUCT,3038353911909,,2.310,,EUR,2026-02-07,1920,74151,PRICE_TAG,France,Clichy,True,True,True,True,True,True,True,True,True
206706,PRODUCT,3302740047312,,2.580,,EUR,2026-02-07,1920,73909,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
206923,PRODUCT,3242272981053,,3.080,,EUR,2026-02-07,4315,75323,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
208213,PRODUCT,5000112611878,,1.480,,EUR,2026-02-08,4973,75912,PRICE_TAG,France,Gennevilliers,True,True,True,True,True,True,False,True,True
208962,PRODUCT,3033491350795,,1.640,,EUR,2026-02-08,4973,75692,PRICE_TAG,France,Gennevilliers,True,True,True,True,True,True,False,True,True
209016,PRODUCT,3045320517699,,2.140,,EUR,2026-02-08,4973,76787,PRICE_TAG,France,Gennevilliers,True,True,True,True,True,True,True,True,True
211122,PRODUCT,3033491350795,,2.300,,EUR,2026-02-09,1948,77283,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
211410,PRODUCT,8000500391228,,3.990,,EUR,2026-02-09,2977,77393,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
211687,PRODUCT,3033491451652,,3.420,,EUR,2026-02-09,2977,77337,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
211741,PRODUCT,3033491350795,,1.970,,EUR,2026-02-09,2977,77339,PRICE_TAG,France,Paris,True,True,True,True,True,True,True,True,True
211745,PRODUCT,3273220530375,,1.650,,EUR,2026-02-09,2977,77338,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
212331,PRODUCT,8000500391228,,3.590,,EUR,2026-02-10,4220,78045,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
212353,PRODUCT,5000112611878,,2.190,,EUR,2026-02-10,4220,77959,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
212479,PRODUCT,3240931548135,,3.790,,EUR,2026-02-10,4220,77746,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
212734,PRODUCT,3220035229611,,2.890,,EUR,2026-02-10,4220,78164,PRICE_TAG,France,Arcueil,True,True,True,True,True,True,False,True,True
213080,PRODUCT,3033491279294,,1.680,,EUR,2026-02-08,4973,75719,PRICE_TAG,France,Gennevilliers,True,True,True,True,True,True,False,True,True
213499,PRODUCT,8000500391228,,3.990,,EUR,2026-02-10,2028,78365,PRICE_TAG,France,Paris,True,True,True,True,True,True,True,True,True
213522,PRODUCT,3302740047312,,3.080,,EUR,2026-02-10,5015,78229,PRICE_TAG,France,Clichy,True,True,True,True,True,True,True,True,True
214436,PRODUCT,3045320517699,,3.750,,EUR,2026-02-11,1831,79461,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
214701,PRODUCT,3242272981053,,2.970,,EUR,2026-02-11,5227,79628,PRICE_TAG,France,Vandœuvre-lès-Nancy,True,True,True,True,True,True,False,True,True
215354,PRODUCT,8000500391228,,3.990,,EUR,2026-02-11,2977,79669,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
215568,PRODUCT,8000500391228,,3.470,,EUR,2026-02-12,5235,79764,PRICE_TAG,France,Bagneux,True,True,True,True,True,True,False,True,True
215735,PRODUCT,5000112611878,,1.900,,EUR,2026-02-12,5235,79901,PRICE_TAG,France,Bagneux,True,True,True,True,True,True,True,True,True
215818,PRODUCT,5000112611878,,1.900,,EUR,2026-02-12,5235,79904,PRICE_TAG,France,Bagneux,True,True,True,True,True,True,False,True,True
216014,PRODUCT,3033491350795,,2.050,,EUR,2026-02-12,2812,80045,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
216904,PRODUCT,5000112611878,,1.990,,EUR,2026-02-13,2224,80417,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
216945,PRODUCT,8000500391228,,3.490,,EUR,2026-02-13,2224,80293,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
217065,PRODUCT,3033491350795,,1.690,,EUR,2026-02-13,2224,81106,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
217261,PRODUCT,3560071266721,,1.690,,EUR,2026-02-13,2224,80864,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
217523,PRODUCT,3297760097969,,1.850,,EUR,2026-02-13,2224,81119,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
217602,PRODUCT,3045320517699,,2.550,,EUR,2026-02-13,2224,81196,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
217687,PRODUCT,3456300014556,,2.390,,EUR,2026-02-13,2224,80855,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
218325,PRODUCT,3045320517699,,2.550,,EUR,2026-02-13,2224,81201,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
218389,PRODUCT,3297760097969,,1.110,,EUR,2026-02-13,2224,81116,PRICE_TAG,France,Paris,True,True,True,True,True,True,False,True,True
222314,PRODUCT,3450970173834,,2.300,,EUR,2026-02-15,4973,82979,PRICE_TAG,France,Gennevilliers,True,True,True,True,True,True,False,True,True
222850,PRODUCT,3033491279294,,2.050,,EUR,2026-02-15,2217,84013,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
222875,PRODUCT,3033491350795,,1.860,,EUR,2026-02-15,2217,84016,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
223897,PRODUCT,3033491350795,,1.900,,EUR,2026-02-17,5015,84533,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
224485,PRODUCT,3033491350795,,2.050,,EUR,2026-02-18,2812,84790,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
224867,PRODUCT,3770018078151,,3.410,,EUR,2026-02-18,1920,85167,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
224978,PRODUCT,8000500391228,,2.870,,EUR,2026-02-18,1920,85006,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
224979,PRODUCT,8000500391228,,2.870,,EUR,2026-02-18,1920,85005,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
224980,PRODUCT,8000500391228,,2.870,,EUR,2026-02-18,1920,85005,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
226410,PRODUCT,3770018078151,,3.410,,EUR,2026-02-21,1920,87106,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
226412,PRODUCT,3770018078151,,3.410,,EUR,2026-02-21,1920,87106,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
226989,PRODUCT,3165959213028,,2.290,,EUR,2026-02-21,1920,87795,PRICE_TAG,France,Clichy,True,True,True,True,True,True,True,True,True
227729,PRODUCT,8000500391228,,2.870,,EUR,2026-02-21,1920,88349,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
228143,PRODUCT,3019089042228,,2.080,,EUR,2026-02-21,1920,87828,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True
